nom_hotel,ref_dossier,date_resa,date_depart,réseau,regroupement_réseau,adu,enf,dep,arr,destination,nts,brut_ttc,cie,achats_prev,comm.,marge_net
HOTEL 8,359048AA35,2025-01-09,2025-04-11,MACOMORP,B2C,14,2,PAR,HER,CRETE,7,20025.32,GQ,12952.134,0.0,7073.186
HOTEL 20,338948AA33,2025-01-26,2025-04-11,MACOMORP,B2C,2,0,BRU,RHO,RHODES,7,1538.0,FR,990.3690000000001,0.0,547.6309999999999
HOTEL 20,507678AA50,2025-03-28,2025-04-11,MACOMORP,B2C,2,0,BRU,RHO,RHODES,7,1140.0,FR,902.169,0.0,237.83100000000002
HOTEL 8,095948AA09,2025-01-25,2025-04-11,RUOFERRAC,B2B,3,1,NCE,HER,CRETE,8,5761.0,A3,4352.831999999999,818.31,589.8580000000006
HOTEL 19,947548AA94,2025-01-18,2025-04-11,CRELCEL,B2B,4,0,PAR,RHO,RHODES,7,4696.0,TO,3367.026,762.48,566.4940000000001
HOTEL 8,944638AA94,2024-12-27,2025-04-11,CRELCEL,B2B,2,1,PAR,HER,CRETE,7,2630.31,GQ,2318.706,360.83,-49.22600000000017
HOTEL 8,191678AA19,2025-03-26,2025-04-11,CRELCEL,B2B,2,0,PAR,HER,CRETE,7,2904.0,TO,2350.26,401.54,152.19999999999976
HOTEL 8,843538AA84,2024-12-21,2025-04-11,CRELCEL,B2B,6,0,NTE,HER,CRETE,7,7512.0,TO,6240.78,1089.5,181.72000000000025
HOTEL 19,823338AA82,2024-12-15,2025-04-11,CRELCEL,B2B,5,1,PAR,RHO,RHODES,7,7770.0,TO,6013.17,1274.4,482.42999999999984
HOTEL 8,985738AA98,2024-12-31,2025-04-11,CRELCEL,B2B,5,1,PAR,HER,CRETE,8,8403.0,TO,6313.2480000000005,1221.02,868.7319999999995
HOTEL 8,898148AA89,2025-01-11,2025-04-11,GPV,B2B,2,2,NTE,HER,CRETE,7,5397.0,TO,3898.08,864.9,634.0200000000001
HOTEL 8,014738AA01,2024-12-30,2025-04-11,GPV,B2B,2,0,MPL,HER,CRETE,7,1936.0,TO,1659.0600000000002,284.04,-7.100000000000193
HOTEL 8,605478AA60,2025-03-22,2025-04-11,GPV,B2B,2,3,PAR,HER,CRETE,7,6110.0,TO,5450.400000000001,954.0,-294.40000000000055
HOTEL 8,591378AA59,2025-03-19,2025-04-11,GPV,B2B,1,1,PAR,HER,CRETE,7,2194.0,GQ,1768.8239999999998,355.68,69.49600000000015
HOTEL 8,663078AA66,2025-03-13,2025-04-11,GPV,B2B,4,0,PAR,HER,CRETE,7,4096.0,GQ,3310.848,658.8,126.35200000000009
HOTEL 8,655468AA65,2025-02-28,2025-04-11,GPV,B2B,2,0,PAR,HER,CRETE,6,2312.0,TO,1848.24,361.44,102.32
HOTEL 8,832348AA83,2025-01-13,2025-04-11,GPV,B2B,2,2,NTE,HER,CRETE,8,5948.0,TO,4285.08,942.48,720.44
HOTEL 8,662348AA66,2025-01-13,2025-04-11,GPV,B2B,2,0,NTE,HER,CRETE,8,3244.0,TO,2367.7200000000003,519.84,356.4399999999997
HOTEL 8,889478AA88,2025-03-24,2025-04-11,GPV,B2B,2,1,PAR,HER,CRETE,7,2767.0,GQ,2239.326,439.2,88.47399999999999
HOTEL 19,344458AA34,2025-02-05,2025-04-11,TJ,B2C,4,0,BRU,RHO,RHODES,7,3701.88,FR,3384.315,0.0,317.56500000000005
HOTEL 20,250768AA25,2025-03-05,2025-04-11,TJ,B2C,4,0,BRU,RHO,RHODES,7,2388.0,FR,1854.7380000000003,0.0,533.2619999999997
HOTEL 8,043158AA04,2025-01-29,2025-04-11,TJ,B2C,5,0,MPL,HER,CRETE,7,4830.0,TO,3725.4870000000005,0.0,1104.5129999999995
HOTEL 8,065438AA06,2024-12-19,2025-04-12,TJ,B2C,2,2,PAR,HER,CRETE,7,5866.0,TO,3836.6549999999997,0.0,2029.3450000000003
HOTEL 8,637658AA63,2025-02-11,2025-04-12,FSAVAH,B2B,6,0,GVA,HER,CRETE,7,9798.0,LX,6773.382,1449.5,1575.1180000000004
HOTEL 8,073618AA07,2024-10-18,2025-04-12,TJ,B2C,5,0,PAR,HER,CRETE,8,8950.48,TO,6707.196,0.0,2243.2839999999997
HOTEL 8,173618AA17,2024-10-18,2025-04-12,TJ,B2C,6,0,NCE,HER,CRETE,8,7051.24,LH,5995.791,0.0,1055.4489999999996
HOTEL 8,273618AA27,2024-10-18,2025-04-12,TJ,B2C,2,2,NCE,HER,CRETE,8,6274.59,LH,4668.669,0.0,1605.9210000000003
HOTEL 9,776848AA77,2025-01-23,2025-04-12,TJ,B2C,2,0,PAR,HER,CRETE,6,1690.0,TO,1603.143,0.0,86.85699999999997
HOTEL 8,286978AA28,2025-04-04,2025-04-12,PATERP,B2B,3,0,LIL,HER,CRETE,7,5757.0,V7,4354.6140000000005,929.38,473.0059999999995
HOTEL 15,947968AA94,2025-03-11,2025-04-12,PATERP,B2B,2,0,BSL,HER,CRETE,8,2772.0,LH,1795.986,392.76,583.2539999999999
HOTEL 20,150778AA15,2025-03-28,2025-04-12,CRELCEL,B2B,2,0,BRU,RHO,RHODES,3,610.0,FR,614.7090000000001,102.6,-107.30900000000005
HOTEL 9,691948AA69,2025-01-24,2025-04-12,MACOMORP,B2C,3,0,PAR,HER,CRETE,6,2550.73,TO,2510.271,0.0,40.45899999999983
HOTEL 9,645458AA64,2025-02-06,2025-04-12,GPV,B2B,3,1,PAR,HER,CRETE,6,4824.0,TO,4212.36,733.68,-122.03999999999962
HOTEL 8,081838AA08,2025-01-02,2025-04-12,CRELCEL,B2B,3,1,LIL,HER,CRETE,7,6222.0,V7,4768.704000000001,1055.16,398.1359999999993
HOTEL 20,132658AA13,2025-02-10,2025-04-12,IUT,B2B,10,0,PAR,RHO,RHODES,7,12097.7,TO,10341.225,1772.16,-15.684999999999718
HOTEL 8,566418AA56,2024-10-12,2025-04-12,SAVAH,B2B,8,1,NTE,HER,CRETE,7,15468.0,TO,10267.56,2506.39,2694.0500000000006
HOTEL 20,448978AA44,2025-04-04,2025-04-12,SAVAH,B2B,2,0,BRU,RHO,RHODES,7,1900.0,FR,1516.0140000000001,312.48,71.50599999999986
HOTEL 8,152718AA15,2024-10-22,2025-04-12,FSAVAH,B2B,2,1,MRS,HER,CRETE,7,4273.0,GQ,2495.07,684.6,1093.33
HOTEL 8,052948AA05,2025-01-24,2025-04-12,MOCRUOT,B2B,3,2,PAR,HER,CRETE,7,9078.0,TO,5373.900000000001,1439.43,2264.669999999999
HOTEL 8,759228AA75,2024-11-13,2025-04-12,FSAVAH,B2B,4,0,PAR,HER,CRETE,7,4583.08,GQ,3837.2400000000002,698.88,46.959999999999695
HOTEL 8,560448AA56,2025-01-15,2025-04-12,PATERP,B2B,9,0,PAR,HER,CRETE,7,14784.0,TO,9756.207,2377.87,2649.923
HOTEL 8,249228AA24,2024-11-13,2025-04-12,CRELCEL,B2B,4,0,PAR,HER,CRETE,7,4411.08,GQ,3837.2400000000002,622.13,-48.290000000000305
HOTEL 20,396668AA39,2025-03-04,2025-04-12,CRELCEL,B2B,3,0,BRU,RHO,RHODES,7,2854.0,FR,2139.219,502.92,211.86099999999993
HOTEL 8,499328AA49,2024-11-16,2025-04-12,CRELCEL,B2B,3,0,PAR,HER,CRETE,7,3096.31,GQ,2520.7200000000003,433.52,142.0699999999997
HOTEL 8,745128AA74,2024-11-08,2025-04-12,CRELCEL,B2B,6,2,PAR,HER,CRETE,7,8854.16,GQ,7327.476000000001,1249.25,277.4339999999993
HOTEL 20,792468AA79,2025-02-27,2025-04-12,MACOMORP,B2C,5,0,BRU,RHO,RHODES,6,3022.82,FR,2697.7590000000005,0.0,325.0609999999997
HOTEL 20,985558AA98,2025-02-08,2025-04-12,MACOMORP,B2C,2,0,BRU,RHO,RHODES,6,1626.56,FR,1426.104,0.0,200.4559999999999
HOTEL 8,331238AA33,2024-12-11,2025-04-12,LEVARAK,B2B,3,0,MRS,HER,CRETE,7,3625.0,V7,2833.1369999999997,389.64,402.2230000000003
HOTEL 8,758378AA75,2025-03-21,2025-04-12,SA,B2B,1,0,PAR,HER,CRETE,5,1758.0,TO,1357.92,284.93,115.14999999999992
HOTEL 8,447148AA44,2025-01-10,2025-04-12,SA,B2B,2,0,NTE,HER,CRETE,7,4280.0,V7,2690.694,676.7,912.606
HOTEL 9,138068AA13,2025-02-20,2025-04-12,SA,B2B,1,1,PAR,HER,CRETE,5,1808.0,TO,1528.74,281.23,-1.9700000000000273
HOTEL 9,283258AA28,2025-01-31,2025-04-12,SA,B2B,2,0,PAR,HER,CRETE,8,2708.0,TO,2330.3520000000003,422.69,-45.042000000000314
HOTEL 8,974438AA97,2024-12-19,2025-04-12,CRELCEL,B2B,4,1,BES,HER,CRETE,7,5971.85,A3,4686.84,849.11,435.9000000000002
HOTEL 8,604938AA60,2025-01-06,2025-04-12,SA,B2B,3,1,BOD,HER,CRETE,7,5196.0,U2,3139.848,817.16,1238.9920000000002
HOTEL 8,528548AA52,2025-01-18,2025-04-12,SA,B2B,7,1,PAR,HER,CRETE,14,18355.0,TO,12207.474,2994.94,3152.586
HOTEL 9,197258AA19,2025-02-01,2025-04-12,SA,B2B,4,0,PAR,HER,CRETE,9,5940.0,TO,5172.84,933.41,-166.2500000000001
HOTEL 19,181038AA18,2024-12-04,2025-04-12,SA,B2B,3,0,PAR,RHO,RHODES,7,3707.0,TO,2998.332,561.28,147.38800000000015
HOTEL 8,638368AA63,2025-02-26,2025-04-13,SA,B2B,2,0,PAR,HER,CRETE,7,3384.0,TO,2361.06,542.3,480.6400000000001
HOTEL 8,386558AA38,2025-02-08,2025-04-13,MOCRUOT,B2B,4,0,PAR,HER,CRETE,7,6472.0,TO,4495.320000000001,1018.08,958.5999999999993
HOTEL 8,343748AA34,2025-01-21,2025-04-13,LEVARAK,B2B,4,0,PAR,HER,CRETE,7,5676.0,U2,4500.792,641.28,533.9279999999997
HOTEL 8,374878AA37,2025-04-01,2025-04-13,MACOMORP,B2C,4,0,PAR,HER,CRETE,5,4505.0,TO,4085.2799999999997,0.0,419.72000000000025
HOTEL 8,904978AA90,2025-04-03,2025-04-13,CRELCEL,B2B,2,0,PAR,HER,CRETE,7,2710.0,TO,2519.64,311.28,-120.91999999999985
HOTEL 20,104838AA10,2025-01-03,2025-04-13,CRELCEL,B2B,3,0,BSL,RHO,RHODES,7,2735.0,U2,1675.845,456.66,602.4949999999999
HOTEL 8,119568AA11,2025-03-03,2025-04-13,CRELCEL,B2B,2,0,PAR,HER,CRETE,7,2890.0,U2,2213.3340000000003,432.74,243.9259999999997
HOTEL 9,453948AA45,2025-01-25,2025-04-13,RUOFERRAC,B2B,4,0,PAR,HER,CRETE,9,5072.0,TO,4360.698,860.72,-149.41800000000035
HOTEL 8,187138AA18,2024-12-10,2025-04-13,SRUOTCERID,B2C,6,3,LON,HER,CRETE,7,16642.0,U2,10202.652,0.0,6439.348
HOTEL 8,575578AA57,2025-03-25,2025-04-13,CRELCEL,B2B,5,0,BRU,HER,CRETE,7,6134.0,FR,5152.05,719.88,262.0699999999998
HOTEL 20,687768AA68,2025-03-07,2025-04-13,CRELCEL,B2B,2,0,BSL,RHO,RHODES,7,1880.0,U2,1502.289,325.44,52.271000000000015
HOTEL 20,387068AA38,2025-02-20,2025-04-13,CRELCEL,B2B,2,0,PAR,RHO,RHODES,7,2602.0,TO,1949.4450000000002,435.6,216.9549999999998
HOTEL 9,361728AA36,2024-11-26,2025-04-13,CRELCEL,B2B,5,0,PAR,HER,CRETE,8,6724.0,TO,5435.415000000001,1117.62,170.96499999999924
HOTEL 8,195738AA19,2024-12-31,2025-04-13,CRELCEL,B2B,2,2,PAR,HER,CRETE,6,5209.0,TO,3454.38,752.7,1001.9199999999998
HOTEL 19,194548AA19,2025-01-17,2025-04-13,CRELCEL,B2B,4,0,NTE,RHO,RHODES,7,5104.0,TO,4783.428,840.96,-520.3879999999999
HOTEL 19,957638AA95,2024-12-28,2025-04-13,PATERP,B2B,4,0,LIL,RHO,RHODES,7,6980.0,V7,5327.964,1074.53,577.5060000000001
HOTEL 9,014148AA01,2025-01-10,2025-04-13,SAVAH,B2B,5,0,PAR,HER,CRETE,7,7016.0,TO,5028.687000000001,1122.41,864.9029999999991
HOTEL 20,373778AA37,2025-03-29,2025-04-13,IUT,B2B,2,1,PAR,RHO,RHODES,6,3840.0,TO,2757.177,561.13,521.6929999999999
HOTEL 19,303848AA30,2025-01-23,2025-04-13,MACOMORP,B2C,4,0,PAR,RHO,RHODES,7,4651.92,TO,4202.658,0.0,449.2619999999997
HOTEL 9,770138AA77,2024-12-07,2025-04-13,CRELCEL,B2B,2,0,PAR,HER,CRETE,7,2408.0,A3,1774.377,393.84,239.78300000000007
HOTEL 19,219678AA21,2025-03-28,2025-04-13,PATERP,B2B,5,2,BSL,RHO,RHODES,7,8835.0,U2,7096.059,1544.94,194.00099999999975
HOTEL 8,974088AA97,2025-04-06,2025-04-14,GPV,B2B,2,0,PAR,HER,CRETE,11,4226.0,TO,3920.9400000000005,626.88,-321.8200000000005
HOTEL 8,741168AA74,2025-02-20,2025-04-14,MACOMORP,B2C,2,0,LYS,HER,CRETE,7,2326.0,TO,1758.0600000000002,0.0,567.9399999999998
HOTEL 20,534378AA53,2025-03-20,2025-04-14,CRELCEL,B2B,4,0,BRU,RHO,RHODES,5,2788.0,FR,2316.078,322.08,149.84200000000004
HOTEL 8,771778AA77,2025-03-29,2025-04-14,SAVAH,B2B,4,0,PAR,HER,CRETE,7,6012.0,TO,5114.52,961.63,-64.15000000000043
HOTEL 8,491088AA49,2025-04-05,2025-04-14,FSAVAH,B2B,2,2,NTE,HER,CRETE,7,7054.0,TO,5284.08,1149.45,620.47
HOTEL 8,656638AA65,2024-12-27,2025-04-14,GPV,B2B,2,0,MPL,HER,CRETE,7,2410.0,TO,1873.2600000000002,369.36,167.37999999999977
HOTEL 8,748738AA74,2025-01-01,2025-04-14,GPV,B2B,2,1,NTE,HER,CRETE,7,4986.0,TO,3413.88,801.36,770.7599999999999
HOTEL 8,827478AA82,2025-03-23,2025-04-14,GPV,B2B,3,0,MPL,HER,CRETE,7,3492.0,TO,3000.7799999999997,550.8,-59.5799999999997
HOTEL 20,975478AA97,2025-03-22,2025-04-14,CRELCEL,B2B,2,0,PAR,RHO,RHODES,5,1632.0,TO,1596.24,177.84,-142.08
HOTEL 20,489468AA48,2025-02-28,2025-04-14,RUOFERRAC,B2B,2,0,PAR,RHO,RHODES,3,956.0,TO,1409.9850000000001,115.78,-569.7650000000001
HOTEL 20,154058AA15,2025-01-27,2025-04-14,MACOMORP,B2C,3,1,BRU,RHO,RHODES,8,2966.6,FR,2223.54,0.0,743.06
HOTEL 9,281758AA28,2025-02-12,2025-04-14,MACOMORP,B2C,2,2,PAR,HER,CRETE,6,3175.0,TO,2910.96,0.0,264.03999999999996
HOTEL 9,242958AA24,2025-02-17,2025-04-14,MACOMORP,B2C,2,0,PAR,HER,CRETE,4,1530.0,TO,1416.6000000000001,0.0,113.39999999999986
HOTEL 9,122358AA12,2025-02-03,2025-04-14,MACOMORP,B2C,1,1,PAR,HER,CRETE,4,1418.0,TO,1319.4,0.0,98.59999999999991
HOTEL 8,515918AA51,2024-10-31,2025-04-14,SA,B2B,12,1,MPL,HER,CRETE,7,15122.01,TO,10375.263,2385.93,2360.8169999999996
HOTEL 8,220088AA22,2025-04-05,2025-04-15,CRELCEL,B2B,3,1,PAR,HER,CRETE,5,3485.3,TO,3300.714,400.32,-215.73399999999975
HOTEL 10,573868AA57,2025-03-08,2025-04-15,SA,B2B,2,0,LYS,HER,CRETE,4,1324.0,GQ,1184.184,201.94,-62.12399999999997
HOTEL 8,871618AA87,2024-10-17,2025-04-15,MOCRUOT,B2B,2,2,PAR,HER,CRETE,7,4828.0,TO,2841.255,764.07,1222.6749999999997
HOTEL 8,479818AA47,2024-10-29,2025-04-15,MACOMORP,B2C,2,0,NTE,HER,CRETE,9,2779.0,V7,2056.194,0.0,722.806
HOTEL 8,321918AA32,2024-10-30,2025-04-15,MACOMORP,B2C,2,0,PAR,HER,CRETE,9,2768.0,TO,2104.38,0.0,663.6199999999999
HOTEL 8,421918AA42,2024-10-30,2025-04-15,MACOMORP,B2C,2,2,NTE,HER,CRETE,9,4924.0,V7,2994.948,0.0,1929.0520000000001
HOTEL 10,995288AA99,2025-04-11,2025-04-15,MACOMORP,B2C,1,1,NTE,HER,CRETE,2,1018.0,V7,712.332,0.0,305.668
HOTEL 10,581968AA58,2025-03-10,2025-04-15,MACOMORP,B2C,4,0,PAR,HER,CRETE,7,2883.88,TO,3466.08,0.0,-582.1999999999998
HOTEL 10,926168AA92,2025-02-21,2025-04-15,MACOMORP,B2C,3,2,PAR,HER,CRETE,5,4465.0,TO,3747.6,0.0,717.4000000000001
HOTEL 10,880458AA88,2025-02-05,2025-04-15,RUOFERRAC,B2B,4,0,PAR,HER,CRETE,9,4780.0,TO,4250.88,815.92,-286.80000000000007
HOTEL 8,863178AA86,2025-03-15,2025-04-15,CRELCEL,B2B,2,3,PAR,HER,CRETE,6,8238.0,TO,6218.1,1228.97,790.9299999999996
HOTEL 8,079188AA07,2025-04-10,2025-04-15,CRELCEL,B2B,3,0,PAR,HER,CRETE,4,4080.0,TO,3134.1600000000003,607.47,338.36999999999966
HOTEL 10,052288AA05,2025-04-10,2025-04-15,GPV,B2B,2,0,MRS,HER,CRETE,4,1528.0,V7,1268.658,219.52,39.82200000000009
HOTEL 8,382938AA38,2025-01-05,2025-04-15,GPV,B2B,2,0,NTE,HER,CRETE,7,2384.0,V7,1823.094,386.28,174.62599999999998
HOTEL 10,688658AA68,2025-02-11,2025-04-15,GPV,B2B,2,0,MRS,HER,CRETE,4,1654.0,GQ,1424.97,264.6,-35.57000000000005
HOTEL 8,883478AA88,2025-03-22,2025-04-15,GPV,B2B,2,2,MRS,HER,CRETE,7,3042.0,GQ,2674.8810000000003,496.44,-129.3210000000003
HOTEL 10,562378AA56,2025-03-19,2025-04-15,GPV,B2B,2,2,HER,HER,CRETE,7,1148.0,NON RENSEIGNÉ,1062.0,172.2,-86.19999999999999
HOTEL 12,540068AA54,2025-02-18,2025-04-15,PATERP,B2B,2,0,PAR,HER,CRETE,7,2938.0,TO,2321.46,471.07,145.46999999999997
HOTEL 10,914968AA91,2025-03-11,2025-04-15,SAVAH,B2B,2,2,PAR,HER,CRETE,4,2668.0,GQ,2648.1240000000003,400.51,-380.63400000000024
HOTEL 8,241478AA24,2025-03-21,2025-04-15,TJ,B2C,4,0,PAR,HER,CRETE,8,4535.6,TO,4710.240000000001,0.0,-174.64000000000033
HOTEL 10,188368AA18,2025-02-26,2025-04-15,TJ,B2C,2,0,MRS,HER,CRETE,8,1583.76,V7,1765.728,0.0,-181.96800000000007
HOTEL 8,267218AA26,2024-10-05,2025-04-15,TJ,B2C,2,0,PAR,HER,CRETE,8,2083.9,TO,1821.96,0.0,261.94000000000005
HOTEL 8,418978AA41,2025-04-04,2025-04-15,TJ,B2C,1,1,PAR,HER,CRETE,7,2180.36,TO,2114.478,0.0,65.88200000000006
HOTEL 10,622278AA62,2025-03-17,2025-04-15,CRELCEL,B2B,2,0,NTE,HER,CRETE,14,2412.0,V7,2321.622,410.76,-320.38199999999983
HOTEL 10,843878AA84,2025-04-01,2025-04-15,MACOMORP,B2C,3,0,PAR,HER,CRETE,4,2241.33,TO,2282.823,0.0,-41.49299999999994
HOTEL 10,207568AA20,2025-03-02,2025-04-15,MACOMORP,B2C,3,0,PAR,HER,CRETE,9,2903.4,TO,3366.36,0.0,-462.96000000000004
HOTEL 10,991558AA99,2025-02-07,2025-04-15,NUALAS,B2B,3,0,PAR,HER,CRETE,8,3953.0,TO,3246.6600000000003,621.77,84.56999999999971
HOTEL 10,562078AA56,2025-03-12,2025-04-15,MACOMORP,B2C,4,1,PAR,HER,CRETE,10,4881.53,TO,5207.697,0.0,-326.16700000000037
HOTEL 8,351868AA35,2025-03-07,2025-04-16,GPV,B2B,2,0,NTE,HER,CRETE,7,2230.0,TO,1581.66,382.32,266.0199999999999
HOTEL 8,923238AA92,2024-12-12,2025-04-16,MACOMORP,B2C,2,0,PAR,HER,CRETE,6,2406.0,TO,1794.24,0.0,611.76
HOTEL 10,426078AA42,2025-03-13,2025-04-16,TJ,B2C,2,0,NTE,HER,CRETE,7,1362.0,GQ,1377.972,0.0,-15.97199999999998
HOTEL 10,903278AA90,2025-03-17,2025-04-16,SAVAH,B2B,2,0,BOD,HER,CRETE,3,986.0,U2,1142.874,149.18,-306.05400000000003
HOTEL 10,713078AA71,2025-03-12,2025-04-16,GPV,B2B,2,2,PAR,HER,CRETE,10,3768.0,TO,4121.28,572.4,-925.6799999999997
HOTEL 8,053278AA05,2025-03-17,2025-04-16,GPV,B2B,4,0,PAR,HER,CRETE,7,4500.0,TO,3922.92,765.36,-188.2800000000001
HOTEL 10,441078AA44,2025-03-12,2025-04-16,GPV,B2B,2,0,PAR,HER,CRETE,8,1750.0,TO,1902.24,264.6,-416.84000000000003
HOTEL 10,518558AA51,2025-02-09,2025-04-16,GPV,B2B,4,0,HER,HER,CRETE,7,1596.0,NON RENSEIGNÉ,1818.0,239.4,-461.4
HOTEL 10,578278AA57,2025-03-18,2025-04-16,GPV,B2B,2,0,HER,HER,CRETE,7,818.0,NON RENSEIGNÉ,751.5,122.7,-56.2
HOTEL 9,817558AA81,2025-02-08,2025-04-16,RUOFERRAC,B2B,2,0,BOD,HER,CRETE,7,1902.0,U2,1404.882,320.57,176.54799999999994
HOTEL 10,277968AA27,2025-03-11,2025-04-16,RUOFERRAC,B2B,4,0,MRS,HER,CRETE,7,2942.0,V7,3304.8,522.15,-884.9500000000002
HOTEL 10,265878AA26,2025-04-01,2025-04-16,MACOMORP,B2C,2,0,MRS,HER,CRETE,6,965.11,V7,1009.458,0.0,-44.347999999999956
HOTEL 9,043578AA04,2025-03-25,2025-04-16,MACOMORP,B2C,3,0,PAR,HER,CRETE,6,4197.0,TO,3166.83,0.0,1030.17
HOTEL 15,223858AA22,2025-02-14,2025-04-16,LEVARAK,B2B,2,0,BOD,HER,CRETE,7,1152.0,U2,955.5120000000001,125.04,71.44799999999994
HOTEL 10,641388AA64,2025-04-13,2025-04-16,MACOMORP,B2C,2,0,PAR,HER,CRETE,6,2534.0,TO,2055.24,0.0,478.7600000000002
HOTEL 10,793578AA79,2025-03-25,2025-04-16,SA,B2B,2,0,MRS,HER,CRETE,7,1670.0,V7,1337.9579999999999,255.36,76.68200000000013
HOTEL 9,404238AA40,2024-12-12,2025-04-16,SA,B2B,4,0,NTE,HER,CRETE,7,5098.0,TO,3765.7260000000006,797.33,534.9439999999994
HOTEL 12,382858AA38,2025-02-14,2025-04-16,MOCRUOT,B2B,4,0,BOD,HER,CRETE,7,4696.0,U2,3664.404,751.97,279.626
HOTEL 8,456378AA45,2025-03-20,2025-04-16,NUALAS,B2B,2,0,NTE,HER,CRETE,7,2432.0,GQ,1759.842,382.7,289.4579999999999
HOTEL 10,798968AA79,2025-03-12,2025-04-16,PV,B2B,4,0,PAR,HER,CRETE,7,3388.0,TO,4143.852,0.0,-755.8519999999999
HOTEL 1,160388AA16,2025-04-12,2025-04-17,SA,B2B,2,1,PAR,ATH,GRECE CONTINENTALE,5,3657.0,AF,2167.11,543.31,946.5799999999999
HOTEL 20,422668AA42,2025-03-03,2025-04-17,CRELCEL,B2B,2,0,NTE,RHO,RHODES,7,1276.0,TO,1049.445,203.76,22.795000000000073
HOTEL 20,606758AA60,2025-02-13,2025-04-17,CRELCEL,B2B,2,0,NTE,RHO,RHODES,7,1258.0,TO,1040.445,198.36,19.19500000000005
HOTEL 10,618968AA61,2025-03-11,2025-04-17,TXENML,B2B,2,0,LYS,HER,CRETE,6,1388.0,TO,1436.04,129.2,-177.23999999999995
HOTEL 10,918968AA91,2025-03-11,2025-04-17,TXENML,B2B,1,0,LYS,HER,CRETE,6,1072.0,TO,934.02,102.4,35.58000000000001
HOTEL 10,266178AA26,2025-03-16,2025-04-17,MACOMORP,B2C,2,2,PAR,HER,CRETE,7,3406.0,TO,2882.88,0.0,523.1199999999999
HOTEL 8,829868AA82,2025-03-10,2025-04-17,MACOMORP,B2C,2,0,MRS,HER,CRETE,9,3178.0,V7,2324.268,0.0,853.732
HOTEL 8,805778AA80,2025-03-29,2025-04-17,MACOMORP,B2C,2,0,PAR,HER,CRETE,7,2410.0,U2,2198.934,0.0,211.0659999999998
HOTEL 10,819978AA81,2025-04-05,2025-04-17,MACOMORP,B2C,3,1,PAR,HER,CRETE,7,3740.0,U2,2619.828,0.0,1120.172
HOTEL 19,826568AA82,2025-03-02,2025-04-17,MACOMORP,B2C,2,0,NTE,RHO,RHODES,7,1704.0,TO,1491.3899999999999,0.0,212.61000000000013
HOTEL 10,220558AA22,2025-02-07,2025-04-17,RUOFERRAC,B2B,3,0,MRS,HER,CRETE,7,2689.0,V7,1887.813,438.07,363.1169999999999
HOTEL 20,234088AA23,2025-04-06,2025-04-17,RUOFERRAC,B2B,2,0,NTE,RHO,RHODES,7,1346.0,TO,1105.29,220.69,20.02000000000004
HOTEL 10,759668AA75,2025-03-05,2025-04-17,RUOFERRAC,B2B,3,1,PAR,HER,CRETE,7,3032.0,TO,3304.08,517.75,-789.8299999999999
HOTEL 10,951088AA95,2025-04-05,2025-04-17,CRELCEL,B2B,2,0,NTE,HER,CRETE,7,1324.0,V7,1291.932,142.56,-110.49200000000002
HOTEL 20,980068AA98,2025-02-18,2025-04-17,CRELCEL,B2B,2,0,NTE,RHO,RHODES,7,1282.0,TO,1060.245,202.68,19.075000000000102
HOTEL 10,833978AA83,2025-04-03,2025-04-17,CRELCEL,B2B,2,0,PAR,HER,CRETE,7,1732.0,TO,1549.44,193.92,-11.360000000000042
HOTEL 20,025958AA02,2025-02-17,2025-04-17,CRELCEL,B2B,2,0,NTE,RHO,RHODES,7,1282.0,TO,1060.245,202.68,19.075000000000102
HOTEL 8,924368AA92,2025-02-25,2025-04-17,CRELCEL,B2B,2,0,NTE,HER,CRETE,7,2358.0,V7,1774.2420000000002,338.52,245.23799999999983
HOTEL 10,958568AA95,2025-03-03,2025-04-17,GPV,B2B,2,1,PAR,HER,CRETE,7,2037.0,U2,2260.971,339.66,-563.6310000000001
HOTEL 8,365468AA36,2025-02-28,2025-04-17,SAVAH,B2B,2,0,LYS,HER,CRETE,7,3192.0,TO,1983.4920000000002,516.6,691.9079999999998
HOTEL 8,097978AA09,2025-04-04,2025-04-17,ESIHCNARFRAC,B2B,2,0,LYS,HER,CRETE,7,2430.0,A3,2049.894,424.12,-44.01399999999978
HOTEL 20,776868AA77,2025-03-09,2025-04-17,CRELCEL,B2B,2,0,NTE,RHO,RHODES,7,1906.0,TO,1571.445,317.16,17.39500000000004
HOTEL 8,149068AA14,2025-02-20,2025-04-17,CRELCEL,B2B,2,0,NTE,HER,CRETE,7,1748.0,V7,1612.602,280.8,-145.4020000000001
HOTEL 10,040868AA04,2025-03-07,2025-04-17,MACOMORP,B2C,3,1,PAR,HER,CRETE,7,3002.8,U2,3496.4280000000003,0.0,-493.62800000000016
HOTEL 9,447568AA44,2025-03-02,2025-04-17,TJ,B2C,3,0,MRS,HER,CRETE,6,2968.63,V7,2338.299,0.0,630.3310000000001
HOTEL 10,619868AA61,2025-03-10,2025-04-17,TJ,B2C,2,0,LYS,HER,CRETE,7,1632.54,TO,1959.507,0.0,-326.9670000000001
HOTEL 10,832488AA83,2025-04-15,2025-04-17,GPV,B2B,4,0,PAR,HER,CRETE,7,3864.0,V7,5395.824,564.48,-2096.3039999999996
